TIME,RPM,AMPS AVG,MOTOR VOLTS
8.966666666666692,2851.47,0.03,2.4
8.98333333333336,2853.81,0.03,2.4
9.000000000000027,2854.15,0.03,2.4
9.016666666666694,2857.53,0.03,2.36
9.033333333333362,2860.28,0.03,2.36
9.05000000000003,2859.43,0.03,2.36
9.066666666666697,2863.12,0.03,2.31
9.083333333333364,2862.42,0.03,2.4
9.100000000000032,2864.39,0.03,2.36
9.1166666666667,2868.63,0.03,2.45
9.133333333333367,2865.8,0.03,2.45
9.150000000000034,2870.2,0.03,2.36
9.166666666666702,2869.85,0.03,2.45
9.183333333333369,2872.1,0.03,2.4
9.200000000000037,2877.39,0.03,2.45
9.216666666666704,2875.61,0.04,2.45
9.233333333333372,2879.96,0.03,2.4
9.250000000000039,2880.49,0.03,2.5
9.266666666666707,2881.62,0.03,2.4
9.283333333333374,2882.51,0.03,2.45
9.300000000000042,2884.73,0.03,2.45
9.316666666666709,2887.0,0.03,2.45
9.333333333333377,2885.62,0.03,2.45
9.350000000000044,2889.83,0.03,2.4
9.366666666666712,2892.81,0.03,2.45
9.383333333333379,2893.39,0.03,2.4
9.400000000000047,2894.86,0.03,2.5
9.416666666666714,2895.24,0.03,2.45
9.433333333333382,2898.29,0.03,2.5
9.450000000000049,2899.83,0.03,2.45
9.466666666666717,2904.35,0.03,2.4
9.483333333333384,2901.73,0.03,2.5
9.500000000000052,2903.3,0.03,2.45
9.516666666666719,2908.4,0.03,2.45
9.533333333333387,2907.02,0.03,2.45
9.550000000000054,2909.14,0.03,2.4
9.566666666666721,2912.62,0.03,2.5
9.583333333333389,2911.68,0.03,2.4
9.600000000000056,2917.8,0.03,2.45
9.616666666666724,2913.8,0.03,2.45
9.633333333333391,2917.81,0.03,2.36
9.650000000000059,2919.46,0.03,2.45
9.666666666666726,2917.29,0.03,2.4
9.683333333333394,2923.77,0.03,2.4
9.700000000000061,2923.71,0.03,2.5
9.716666666666729,2923.88,0.03,2.4
9.733333333333396,2927.58,0.03,2.45
9.750000000000064,2927.04,0.03,2.45
9.766666666666731,2932.18,0.03,2.45
9.783333333333399,2931.86,0.04,2.5
9.800000000000066,2933.72,0.03,2.5
9.816666666666734,2933.02,0.03,2.5
9.833333333333401,2933.72,0.03,2.5
9.850000000000069,2941.14,0.03,2.5
9.866666666666736,2937.27,0.03,2.5
9.883333333333404,2939.12,0.03,2.45
9.900000000000071,2947.61,0.03,2.5
9.916666666666739,2945.44,0.03,2.5
9.933333333333406,2947.95,0.03,2.45
9.950000000000074,2949.22,0.03,2.5
9.966666666666741,2948.75,0.03,2.55
9.983333333333409,2950.8,0.03,2.45
10.000000000000076,2951.39,0.03,2.45
10.016666666666744,2955.21,0.03,2.5
10.033333333333411,2958.32,0.03,2.45
10.050000000000079,2956.42,0.03,2.55
10.066666666666746,2960.02,0.03,2.45
10.083333333333414,2963.67,0.03,2.55
10.100000000000081,2960.84,0.03,2.5
10.116666666666749,2967.2,0.03,2.45
10.133333333333416,2964.15,0.03,2.55
10.150000000000084,2965.61,0.03,2.5
10.166666666666751,2972.91,0.03,2.55
10.183333333333419,2968.37,0.03,2.6
10.200000000000086,2975.09,0.03,2.5
10.216666666666754,2973.15,0.03,2.5
10.233333333333421,2972.83,0.03,2.5
10.250000000000089,2977.06,0.03,2.55
10.266666666666756,2980.88,0.03,2.5
10.283333333333424,2979.02,0.03,2.55
10.300000000000091,2985.14,0.03,2.4
10.316666666666759,2983.32,0.03,2.55
10.333333333333426,2983.76,0.04,2.45
10.350000000000094,2988.36,0.03,2.45
10.366666666666761,2989.34,0.03,2.6
10.383333333333429,2992.08,0.03,2.5
10.400000000000096,2995.21,0.03,2.5
10.416666666666764,2995.45,0.03,2.55
10.433333333333431,2994.66,0.03,2.4
10.450000000000099,2995.59,0.03,2.55
10.466666666666766,2994.75,0.03,2.55
10.483333333333434,2999.9,0.03,2.55
10.500000000000101,3002.62,0.03,2.55
10.516666666666769,3005.22,0.03,2.55
10.533333333333436,3007.09,0.03,2.5
10.550000000000104,3004.35,0.03,2.55
10.566666666666771,3009.51,0.03,2.5
10.583333333333439,3012.78,0.04,2.45
10.600000000000106,3012.66,0.03,2.6
10.616666666666774,3012.35,0.03,2.55
10.633333333333441,3014.08,0.03,2.5
10.650000000000109,3013.72,0.03,2.5
10.666666666666776,3017.22,0.03,2.5
10.683333333333444,3019.98,0.03,2.55
10.700000000000111,3019.68,0.04,2.6
10.716666666666779,3023.14,0.03,2.5
10.733333333333446,3028.94,0.03,2.5
10.750000000000114,3024.93,0.03,2.5
10.766666666666781,3028.13,0.03,2.26
10.783333333333449,3024.3,0.03,2.12
10.800000000000116,3018.4,0.03,1.88
10.816666666666784,3013.24,0.03,1.83
10.833333333333451,3010.32,0.03,1.68
10.850000000000119,3000.31,0.03,1.68
